transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
TXN_203733,CUST_473,Yes,2305,5184,Web,2025-08-03 06:03:22,0
TXN_203734,CUST_568,Yes,2177,2248,Mobile,2025-08-05 03:22:27,0
TXN_203735,CUST_785,Yes,2144,8384,Mobile,2025-08-02 21:48:13,0
TXN_203736,CUST_766,Yes,1474,27979,Mobile,2025-08-09 08:43:03,0
TXN_203737,CUST_231,Yes,667,5080,Web,2025-08-06 02:51:47,0
TXN_203738,CUST_363,Yes,1216,8370,Mobile,2025-08-07 22:52:22,0
TXN_203739,CUST_175,Yes,2080,3985,POS,2025-08-06 16:03:17,0
TXN_203740,CUST_780,Yes,1980,7467,Mobile,2025-08-02 20:28:58,0
TXN_203741,CUST_603,Yes,1783,4515,Mobile,2025-08-06 06:46:52,0
TXN_203742,CUST_784,Yes,1192,17010,ATM,2025-08-04 14:06:34,0
TXN_203743,CUST_563,No,2583,264025,Mobile,2025-08-19 18:14:52,0
TXN_203744,CUST_558,Yes,191,3661,POS,2025-08-15 13:27:51,0
TXN_203745,CUST_529,Yes,142,11685,Mobile,2025-08-12 15:42:12,0
TXN_203746,CUST_134,Yes,757,5339,Web,2025-08-01 13:52:41,0
TXN_203747,CUST_390,Yes,1452,5206,Web,2025-08-05 22:16:07,0
TXN_203748,CUST_433,Yes,1851,297623,Web,2025-08-10 04:36:37,1
TXN_203749,CUST_462,Yes,556,12915,POS,2025-08-08 03:32:33,0
TXN_203750,CUST_330,Yes,1987,4935,Web,2025-08-17 07:57:25,0
TXN_203751,CUST_643,Yes,91,16876,Mobile,2025-08-02 11:58:29,0
TXN_203752,CUST_767,Yes,2069,11385,Web,2025-08-20 20:36:32,0
TXN_203753,CUST_506,Yes,1424,5553,Web,2025-08-12 21:55:28,0
TXN_203754,CUST_187,Yes,1679,12610,Web,2025-08-08 05:52:46,0
TXN_203755,CUST_431,Yes,1216,8593,Mobile,2025-08-02 03:55:56,0
TXN_203756,CUST_173,No,732,6298,Web,2025-08-12 04:00:35,1
TXN_203757,CUST_155,Yes,2799,3753,ATM,2025-08-10 14:04:12,0
TXN_203758,CUST_786,Yes,1333,4633,Web,2025-08-05 09:53:15,0
TXN_203759,CUST_589,Yes,1243,287176,ATM,2025-08-04 12:50:31,0
TXN_203760,CUST_482,Yes,2620,6207,Web,2025-08-15 12:50:01,0
TXN_203761,CUST_666,Yes,1885,7414,Web,2025-08-07 10:31:43,0
TXN_203762,CUST_432,Yes,2492,7097,Mobile,2025-08-05 10:46:33,0
TXN_203763,CUST_576,Yes,1369,7415,Mobile,2025-08-15 07:56:13,1
TXN_203764,CUST_567,Yes,2600,19959,Mobile,2025-08-07 10:18:24,0
TXN_203765,CUST_191,Yes,317,22458,Mobile,2025-08-10 06:51:22,0
TXN_203766,CUST_161,Yes,2596,13565,Mobile,2025-08-08 02:15:34,0
TXN_203767,CUST_285,Yes,1877,12459,Web,2025-08-05 21:56:28,0
TXN_203768,CUST_698,Yes,190,5469,Mobile,2025-08-25 23:29:14,0
TXN_203769,CUST_301,Yes,1626,8017,ATM,2025-08-07 16:12:25,0
TXN_203770,CUST_517,Yes,1000,9641,POS,2025-08-09 15:51:03,0
TXN_203771,CUST_632,No,1886,111739,POS,2025-08-18 03:30:54,0
TXN_203772,CUST_189,Yes,2642,12318,Mobile,2025-08-03 14:06:42,0
TXN_203773,CUST_752,Yes,1585,261628,POS,2025-08-01 03:48:27,0
TXN_203774,CUST_162,Yes,1498,3268,Mobile,2025-08-20 01:30:46,0
TXN_203775,CUST_337,No,1468,6021,Mobile,2025-08-20 09:09:11,0
TXN_203776,CUST_444,Yes,2144,8229,Web,2025-08-19 23:52:05,0
TXN_203777,CUST_587,Yes,694,4830,Web,2025-08-20 12:36:02,0
TXN_203778,CUST_450,Yes,1862,9706,Mobile,2025-08-18 22:11:36,0
TXN_203779,CUST_619,Yes,1149,8325,Mobile,2025-08-07 03:43:26,0
TXN_203780,CUST_607,Yes,1874,10859,Web,2025-08-07 20:37:46,0
TXN_203781,CUST_596,Yes,368,9204,POS,2025-08-04 15:18:09,0
TXN_203782,CUST_339,Yes,1329,5105,Mobile,2025-08-11 11:17:41,0
TXN_203783,CUST_301,Yes,1591,7530,Web,2025-08-11 16:53:59,0
TXN_203784,CUST_284,Yes,165,172618,ATM,2025-08-06 06:11:08,0
TXN_203785,CUST_144,Yes,239,6342,ATM,2025-08-18 16:20:44,0
TXN_203786,CUST_255,Yes,2853,36498,Mobile,2025-08-11 23:49:39,0
TXN_203787,CUST_600,Yes,45,92674,POS,2025-08-03 15:53:52,1
TXN_203788,CUST_552,Yes,1700,27015,ATM,2025-08-19 20:50:16,0
TXN_203789,CUST_424,Yes,2938,8369,Mobile,2025-08-12 20:45:16,0
TXN_203790,CUST_783,Yes,1865,2609,ATM,2025-08-05 07:33:57,0
TXN_203791,CUST_159,Yes,1768,15188,Web,2025-08-21 01:03:27,0
TXN_203792,CUST_175,Yes,1609,9457,Mobile,2025-08-09 02:29:35,0
TXN_203793,CUST_546,Yes,1478,242370,POS,2025-08-21 21:01:48,0
TXN_203794,CUST_568,Yes,1750,13228,ATM,2025-08-03 08:41:03,0
TXN_203795,CUST_769,Yes,1712,2583,POS,2025-08-11 01:08:24,0
TXN_203796,CUST_200,Yes,1387,6831,Mobile,2025-08-20 06:56:53,0
TXN_203797,CUST_250,No,1004,5872,ATM,2025-08-15 14:04:52,0
TXN_203798,CUST_480,No,2011,7409,Mobile,2025-08-22 08:46:19,0
TXN_203799,CUST_362,Yes,1638,7669,Web,2025-08-02 02:03:00,0
TXN_203800,CUST_289,Yes,2994,6960,Web,2025-08-04 14:01:38,0
TXN_203801,CUST_556,Yes,298,3870,Web,2025-08-12 12:39:46,0
TXN_203802,CUST_258,Yes,2550,3345,ATM,2025-08-08 11:59:13,0
TXN_203803,CUST_536,No,73,6327,Mobile,2025-08-06 20:15:35,0
TXN_203804,CUST_231,No,2999,11123,ATM,2025-08-03 05:19:02,0
TXN_203805,CUST_465,Yes,959,3782,Web,2025-08-06 02:56:17,0
TXN_203806,CUST_339,No,1330,3744,Web,2025-08-23 17:58:16,0
TXN_203807,CUST_258,Yes,1817,7531,Mobile,2025-08-02 18:17:40,0
TXN_203808,CUST_195,Yes,1574,6639,Mobile,2025-08-08 01:25:52,0
TXN_203809,CUST_655,No,1917,12088,Web,2025-08-20 09:35:31,0
TXN_203810,CUST_718,Yes,1736,4264,Web,2025-08-19 14:32:32,0
TXN_203811,CUST_699,Yes,2211,11045,POS,2025-08-11 19:26:21,0
TXN_203812,CUST_239,Yes,667,6737,ATM,2025-08-11 22:54:38,0
TXN_203813,CUST_719,Yes,2673,59862,Web,2025-08-23 15:54:06,0
TXN_203814,CUST_429,Yes,1041,10260,Web,2025-08-24 19:35:19,0
TXN_203815,CUST_230,Yes,156,8283,POS,2025-08-01 06:23:43,0
TXN_203816,CUST_467,Yes,1372,12313,Mobile,2025-08-18 11:35:35,0
TXN_203817,CUST_316,Yes,2633,3571,Mobile,2025-08-14 11:29:23,0
TXN_203818,CUST_656,Yes,2663,41802,Mobile,2025-08-12 11:36:09,0
TXN_203819,CUST_321,Yes,1104,39703,Mobile,2025-08-09 04:25:44,0
TXN_203820,CUST_399,Yes,690,7542,Web,2025-08-03 10:28:05,0
TXN_203821,CUST_575,Yes,841,8625,POS,2025-08-17 17:51:57,0
TXN_203822,CUST_267,Yes,1654,6380,Mobile,2025-08-03 19:26:21,0
TXN_203823,CUST_674,Yes,2760,5512,ATM,2025-08-24 04:53:55,0
TXN_203824,CUST_558,Yes,2558,10940,Mobile,2025-08-23 18:09:43,0
TXN_203825,CUST_356,Yes,227,7038,Web,2025-08-05 23:56:15,0
TXN_203826,CUST_565,Yes,2419,12283,Mobile,2025-08-07 04:56:28,0
TXN_203827,CUST_293,Yes,674,26346,Web,2025-08-24 11:02:52,0
TXN_203828,CUST_293,No,1519,276510,ATM,2025-08-11 19:49:00,0
TXN_203829,CUST_610,Yes,2876,14692,ATM,2025-08-18 07:17:20,0
TXN_203830,CUST_444,No,183,251936,ATM,2025-08-03 03:16:07,0
TXN_203831,CUST_592,Yes,1473,221187,ATM,2025-08-25 01:50:06,0
TXN_203832,CUST_626,No,2667,4782,Mobile,2025-08-04 23:23:26,0
TXN_203833,CUST_659,Yes,133,4060,Web,2025-08-04 14:38:32,0
TXN_203834,CUST_707,No,651,9138,Web,2025-08-14 16:47:12,1
TXN_203835,CUST_377,No,1981,4083,POS,2025-08-17 06:27:50,0
TXN_203836,CUST_546,Yes,2527,6291,Mobile,2025-08-13 14:17:16,0
TXN_203837,CUST_391,No,1164,9459,Web,2025-08-23 12:29:04,0
TXN_203838,CUST_127,Yes,2175,6731,Web,2025-08-05 13:03:32,0
TXN_203839,CUST_644,No,745,24004,Mobile,2025-08-14 12:19:40,0
TXN_203840,CUST_788,No,1310,18154,Mobile,2025-08-07 21:18:13,0
TXN_203841,CUST_179,Yes,2160,106681,Web,2025-08-21 21:17:17,0
TXN_203842,CUST_436,Yes,2934,5340,POS,2025-08-14 09:02:27,0
TXN_203843,CUST_327,Yes,2507,11385,Mobile,2025-08-14 05:14:22,0
TXN_203844,CUST_662,Yes,2104,11985,Mobile,2025-08-22 11:20:38,0
TXN_203845,CUST_318,No,1896,6776,Mobile,2025-08-03 10:10:32,0
TXN_203846,CUST_284,Yes,720,4901,Web,2025-08-15 02:07:50,0
TXN_203847,CUST_313,Yes,1899,4885,ATM,2025-08-10 04:32:14,0
TXN_203848,CUST_572,Yes,1483,124796,ATM,2025-08-11 14:25:05,1
TXN_203849,CUST_411,No,52,7725,POS,2025-08-07 12:12:17,1
TXN_203850,CUST_218,Yes,2394,8595,Mobile,2025-08-06 06:51:03,0
TXN_203851,CUST_216,No,1785,7195,Mobile,2025-08-10 18:08:54,1
TXN_203852,CUST_444,Yes,2895,2534,Web,2025-08-22 09:08:03,0
TXN_203853,CUST_364,Yes,1487,4383,Web,2025-08-20 21:59:40,0
TXN_203854,CUST_442,Yes,2321,13045,Web,2025-08-04 10:59:16,0
TXN_203855,CUST_151,No,1690,5126,Web,2025-08-19 12:54:20,0
TXN_203856,CUST_472,Yes,917,299780,Web,2025-08-09 21:40:38,0
TXN_203857,CUST_306,Yes,1442,22285,Web,2025-08-24 00:55:21,0
TXN_203858,CUST_723,Yes,2920,6507,Mobile,2025-08-08 21:38:45,0
TXN_203859,CUST_564,No,2395,30810,Web,2025-08-24 18:18:06,0
TXN_203860,CUST_547,Yes,1506,75601,Mobile,2025-08-13 16:28:28,0
TXN_203861,CUST_276,Yes,2440,10351,Web,2025-08-22 13:18:27,0
TXN_203862,CUST_578,Yes,1071,6307,Web,2025-08-15 19:18:01,0
TXN_203863,CUST_601,No,401,227287,Web,2025-08-18 07:31:59,0
TXN_203864,CUST_348,Yes,1856,4720,Mobile,2025-08-18 13:05:01,0
TXN_203865,CUST_204,Yes,591,5450,Web,2025-08-19 17:41:39,0
TXN_203866,CUST_614,Yes,1397,5368,Mobile,2025-08-10 20:34:40,0
TXN_203867,CUST_478,No,705,7097,Web,2025-08-13 17:35:28,0
TXN_203868,CUST_630,Yes,1367,13672,Web,2025-08-02 18:52:45,0
TXN_203869,CUST_152,Yes,1254,71634,Mobile,2025-08-18 04:16:23,0
TXN_203870,CUST_501,Yes,2641,21140,ATM,2025-08-07 08:50:17,0
TXN_203871,CUST_529,No,1015,10153,POS,2025-08-23 12:57:56,0
TXN_203872,CUST_212,Yes,654,12028,Mobile,2025-08-10 05:36:25,0
TXN_203873,CUST_577,Yes,1808,290905,Web,2025-08-04 06:59:40,1
TXN_203874,CUST_343,Yes,725,30815,Web,2025-08-22 21:57:16,0
TXN_203875,CUST_142,Yes,763,4661,Mobile,2025-08-03 18:59:38,1
TXN_203876,CUST_488,Yes,2940,65196,Web,2025-08-08 23:03:58,0
TXN_203877,CUST_387,Yes,1947,168701,Mobile,2025-08-12 07:00:05,0
TXN_203878,CUST_363,Yes,2760,4193,POS,2025-08-25 08:48:51,0
TXN_203879,CUST_192,Yes,858,57470,POS,2025-08-20 10:38:12,0
TXN_203880,CUST_598,Yes,1973,9184,Web,2025-08-02 23:13:21,0
TXN_203881,CUST_727,Yes,820,4994,ATM,2025-08-23 09:59:10,0
TXN_203882,CUST_460,Yes,2000,8684,Mobile,2025-08-19 09:22:52,0
TXN_203883,CUST_441,Yes,2040,23929,Mobile,2025-08-11 12:17:00,0
TXN_203884,CUST_424,Yes,588,7205,POS,2025-08-06 11:14:23,0
TXN_203885,CUST_575,Yes,420,10833,Mobile,2025-08-06 01:30:34,0
TXN_203886,CUST_579,Yes,878,26313,ATM,2025-08-01 05:49:56,0
TXN_203887,CUST_412,Yes,1427,11077,Mobile,2025-08-17 08:22:13,0
TXN_203888,CUST_310,Yes,394,11613,Mobile,2025-08-14 11:07:28,0
TXN_203889,CUST_436,Yes,57,12392,Mobile,2025-08-01 01:45:10,1
TXN_203890,CUST_660,Yes,2127,5923,Web,2025-08-03 03:05:23,0
TXN_203891,CUST_687,Yes,1584,124468,Mobile,2025-08-06 17:47:18,0
TXN_203892,CUST_265,Yes,639,13219,Web,2025-08-20 03:49:36,0
TXN_203893,CUST_783,Yes,2371,1577,Mobile,2025-08-19 12:20:31,0
TXN_203894,CUST_466,Yes,2233,7639,Mobile,2025-08-07 10:09:08,0
TXN_203895,CUST_317,Yes,980,3174,Web,2025-08-09 00:09:21,0
TXN_203896,CUST_310,Yes,1272,11764,Mobile,2025-08-19 02:44:18,0
TXN_203897,CUST_291,Yes,1235,14954,Web,2025-08-05 16:22:22,0
TXN_203898,CUST_540,Yes,394,5589,ATM,2025-08-08 15:52:06,0
TXN_203899,CUST_433,Yes,2709,11924,Web,2025-08-18 17:04:39,0
TXN_203900,CUST_229,No,2986,12564,Web,2025-08-10 23:39:40,1
TXN_203901,CUST_357,Yes,2158,8794,POS,2025-08-04 21:13:43,0
TXN_203902,CUST_221,Yes,150,12289,Mobile,2025-08-23 19:23:05,0
TXN_203903,CUST_531,No,1035,231040,Mobile,2025-08-18 16:08:44,1
TXN_203904,CUST_739,Yes,377,8895,ATM,2025-08-04 19:39:18,0
TXN_203905,CUST_202,Yes,1491,16869,POS,2025-08-18 06:03:08,0
TXN_203906,CUST_102,No,2578,127506,Web,2025-08-04 23:44:01,1
TXN_203907,CUST_416,Yes,1996,8821,POS,2025-08-18 11:41:28,0
TXN_203908,CUST_247,Yes,74,2714,Mobile,2025-08-24 18:23:37,0
TXN_203909,CUST_792,Yes,506,2068,POS,2025-08-13 08:10:59,0
TXN_203910,CUST_221,Yes,1526,19623,Web,2025-08-15 08:37:04,0
TXN_203911,CUST_673,Yes,2451,23986,Mobile,2025-08-19 03:06:42,0
TXN_203912,CUST_789,Yes,2273,5286,POS,2025-08-23 00:09:47,0
TXN_203913,CUST_514,Yes,603,4439,POS,2025-08-10 12:46:18,0
TXN_203914,CUST_405,Yes,2947,3925,Web,2025-08-05 20:56:10,0
TXN_203915,CUST_391,Yes,507,3945,Mobile,2025-08-12 19:57:47,0
TXN_203916,CUST_110,Yes,1773,10208,Web,2025-08-04 18:43:34,1
TXN_203917,CUST_609,Yes,2847,6682,Web,2025-08-09 02:04:19,0
TXN_203918,CUST_639,Yes,1716,189631,Mobile,2025-08-21 14:02:34,1
TXN_203919,CUST_270,Yes,1458,232728,Mobile,2025-08-17 23:00:15,0
TXN_203920,CUST_491,No,1064,206486,ATM,2025-08-19 23:39:03,0
TXN_203921,CUST_348,No,2356,15400,Mobile,2025-08-09 06:53:47,0
TXN_203922,CUST_610,No,2455,12342,Mobile,2025-08-09 03:58:19,1
TXN_203923,CUST_428,Yes,391,191058,Web,2025-08-05 12:47:36,0
TXN_203924,CUST_622,No,1555,6873,Mobile,2025-08-19 00:01:24,0
TXN_203925,CUST_572,No,779,239959,Web,2025-08-02 07:09:32,0
TXN_203926,CUST_257,Yes,750,8360,Mobile,2025-08-14 13:48:01,0
TXN_203927,CUST_472,No,2739,9199,Mobile,2025-08-02 10:51:28,0
TXN_203928,CUST_554,Yes,939,9497,Mobile,2025-08-13 00:21:49,0
TXN_203929,CUST_567,Yes,1968,4390,Mobile,2025-08-03 00:26:11,0
TXN_203930,CUST_336,Yes,2123,5445,Mobile,2025-08-11 23:38:34,0
TXN_203931,CUST_310,Yes,1200,220003,Mobile,2025-08-16 01:07:34,0
TXN_203932,CUST_200,Yes,2563,16878,POS,2025-08-25 01:52:50,0
TXN_203933,CUST_420,Yes,758,68600,Mobile,2025-08-12 11:25:25,0
TXN_203934,CUST_309,Yes,1738,6583,Web,2025-08-10 00:28:07,0
TXN_203935,CUST_177,Yes,994,137750,Mobile,2025-08-16 17:39:50,0
TXN_203936,CUST_500,Yes,645,170460,Web,2025-08-23 05:03:10,1
TXN_203937,CUST_473,Yes,476,6997,POS,2025-08-10 03:09:27,0
TXN_203938,CUST_571,Yes,755,28100,Web,2025-08-09 04:54:59,0
TXN_203939,CUST_685,Yes,2927,10004,Mobile,2025-08-25 03:01:54,0
TXN_203940,CUST_475,No,1488,17338,Web,2025-08-23 17:52:12,0
TXN_203941,CUST_241,Yes,631,268167,Web,2025-08-13 22:28:52,0
TXN_203942,CUST_553,Yes,11,7046,Web,2025-08-05 09:39:40,0
TXN_203943,CUST_730,Yes,2665,1941,Mobile,2025-08-16 23:14:34,0
TXN_203944,CUST_347,Yes,1770,5667,Web,2025-08-02 13:14:01,0
TXN_203945,CUST_614,Yes,1327,7444,Mobile,2025-08-08 19:32:21,0
TXN_203946,CUST_702,Yes,1364,8909,Web,2025-08-08 13:28:52,0
TXN_203947,CUST_666,Yes,1743,11982,Web,2025-08-20 16:59:04,0
TXN_203948,CUST_104,Yes,1520,18549,Mobile,2025-08-20 13:05:59,0
TXN_203949,CUST_325,Yes,1982,20352,Web,2025-08-18 13:57:15,0
TXN_203950,CUST_251,Yes,2452,3120,Mobile,2025-08-06 08:27:06,0
TXN_203951,CUST_739,Yes,2498,8813,ATM,2025-08-13 12:17:22,0
TXN_203952,CUST_343,No,152,25149,Mobile,2025-08-24 07:03:01,0
TXN_203953,CUST_138,Yes,419,4886,Mobile,2025-08-08 19:11:50,1
TXN_203954,CUST_509,Yes,2594,7162,Web,2025-08-09 16:01:39,0
TXN_203955,CUST_415,Yes,1276,8222,Web,2025-08-16 21:30:56,0
TXN_203956,CUST_171,Yes,467,4386,Web,2025-08-25 18:50:31,0
TXN_203957,CUST_663,Yes,1010,11125,POS,2025-08-20 15:47:11,0
TXN_203958,CUST_721,Yes,1716,23161,Mobile,2025-08-08 06:10:56,0
TXN_203959,CUST_327,Yes,958,7136,Mobile,2025-08-20 23:19:10,0
TXN_203960,CUST_113,Yes,1808,35605,Mobile,2025-08-09 15:35:12,0
TXN_203961,CUST_432,Yes,2791,15403,Web,2025-08-15 17:51:12,0
TXN_203962,CUST_747,Yes,730,22866,Web,2025-08-18 02:56:56,0
TXN_203963,CUST_691,Yes,962,18929,Web,2025-08-17 11:05:50,0
TXN_203964,CUST_520,Yes,2415,15375,Mobile,2025-08-03 01:20:11,0
TXN_203965,CUST_787,Yes,1743,9114,POS,2025-08-15 12:55:28,0
TXN_203966,CUST_617,No,1317,9097,Web,2025-08-20 05:44:56,0
TXN_203967,CUST_563,Yes,2165,4986,Web,2025-08-07 01:44:37,0
TXN_203968,CUST_591,Yes,1602,6430,Mobile,2025-08-18 23:37:45,0
TXN_203969,CUST_187,Yes,2967,2473,POS,2025-08-02 10:49:14,0
TXN_203970,CUST_370,Yes,2270,3763,Web,2025-08-21 21:46:47,0
TXN_203971,CUST_299,No,303,36224,ATM,2025-08-07 04:18:00,0
TXN_203972,CUST_270,Yes,1085,6742,Mobile,2025-08-01 12:16:03,0
TXN_203973,CUST_328,Yes,2259,48144,Mobile,2025-08-21 09:59:57,0
TXN_203974,CUST_524,Yes,1073,2692,Mobile,2025-08-15 01:16:23,0
TXN_203975,CUST_439,Yes,1559,12990,POS,2025-08-10 11:47:09,0
TXN_203976,CUST_615,Yes,913,13037,Mobile,2025-08-13 14:27:16,0
TXN_203977,CUST_223,Yes,2090,10714,Web,2025-08-11 02:35:29,0
TXN_203978,CUST_759,Yes,1150,9880,Mobile,2025-08-16 07:27:44,0
TXN_203979,CUST_212,Yes,1502,10457,Mobile,2025-08-02 05:00:37,0
TXN_203980,CUST_252,Yes,180,12759,Mobile,2025-08-01 16:03:28,0
TXN_203981,CUST_760,Yes,1273,5195,Mobile,2025-08-17 03:08:18,0
TXN_203982,CUST_679,Yes,2725,4100,POS,2025-08-15 19:25:51,0
TXN_203983,CUST_224,Yes,1391,6193,Mobile,2025-08-08 19:34:46,0
TXN_203984,CUST_145,No,2379,8713,Web,2025-08-04 13:57:43,0
TXN_203985,CUST_595,Yes,749,95873,Mobile,2025-08-06 18:05:05,0
TXN_203986,CUST_241,No,1692,11812,Web,2025-08-11 02:17:46,0
TXN_203987,CUST_626,Yes,1975,13064,Web,2025-08-21 19:49:26,0
TXN_203988,CUST_253,Yes,1528,4393,Web,2025-08-18 08:16:58,0
TXN_203989,CUST_560,Yes,473,11169,Web,2025-08-03 14:32:52,0
TXN_203990,CUST_641,Yes,2244,11554,POS,2025-08-17 02:16:33,0
TXN_203991,CUST_233,Yes,1429,20893,POS,2025-08-02 19:18:51,0
TXN_203992,CUST_363,No,2923,27726,Web,2025-08-19 10:55:57,0
TXN_203993,CUST_552,Yes,802,4896,ATM,2025-08-04 10:34:58,0
TXN_203994,CUST_710,Yes,697,224986,Web,2025-08-14 09:06:51,1
TXN_203995,CUST_740,Yes,1692,3908,Web,2025-08-10 10:38:34,0
TXN_203996,CUST_667,No,588,6038,Mobile,2025-08-03 06:39:28,0
TXN_203997,CUST_676,Yes,221,12827,Mobile,2025-08-07 17:27:13,0
TXN_203998,CUST_796,No,276,2518,Web,2025-08-12 09:07:39,0
TXN_203999,CUST_778,Yes,2709,9311,Mobile,2025-08-16 01:34:09,0
TXN_204000,CUST_461,Yes,2390,12436,Mobile,2025-08-05 13:03:50,0
TXN_204001,CUST_140,Yes,2275,27961,Mobile,2025-08-24 21:28:36,0
TXN_204002,CUST_207,Yes,2097,11251,Mobile,2025-08-07 10:56:20,0
TXN_204003,CUST_537,Yes,1917,3121,Web,2025-08-18 16:07:38,0
TXN_204004,CUST_557,Yes,1846,7572,POS,2025-08-21 12:44:15,0
TXN_204005,CUST_386,Yes,2058,7506,Mobile,2025-08-08 01:03:37,0
TXN_204006,CUST_778,No,850,2564,POS,2025-08-04 01:12:33,0
TXN_204007,CUST_754,No,737,11829,Web,2025-08-02 01:34:11,0
TXN_204008,CUST_134,Yes,2533,228496,Mobile,2025-08-02 21:22:03,1
TXN_204009,CUST_715,Yes,2110,12296,Mobile,2025-08-18 07:51:15,0
TXN_204010,CUST_114,Yes,2902,30710,Mobile,2025-08-20 18:13:32,0
TXN_204011,CUST_740,Yes,2832,6004,POS,2025-08-10 17:05:22,0
TXN_204012,CUST_476,Yes,2193,4589,POS,2025-08-06 19:50:58,0
TXN_204013,CUST_515,Yes,968,20645,Mobile,2025-08-04 15:59:13,0
TXN_204014,CUST_637,Yes,2455,8958,Mobile,2025-08-19 01:59:37,0
TXN_204015,CUST_463,Yes,2825,7696,POS,2025-08-14 11:45:20,0
TXN_204016,CUST_337,No,1743,20210,Mobile,2025-08-08 04:52:06,1
TXN_204017,CUST_102,Yes,2984,5275,Mobile,2025-08-16 13:42:08,0
TXN_204018,CUST_679,Yes,84,6953,POS,2025-08-17 08:19:30,0
TXN_204019,CUST_662,Yes,1206,3074,Mobile,2025-08-14 10:04:26,0
TXN_204020,CUST_746,No,1446,214697,Web,2025-08-20 09:21:39,0
TXN_204021,CUST_529,Yes,1805,8147,Web,2025-08-11 23:09:01,0
TXN_204022,CUST_756,No,2905,7776,POS,2025-08-11 18:26:15,0
TXN_204023,CUST_115,Yes,1457,12561,Mobile,2025-08-09 01:00:50,0
TXN_204024,CUST_559,Yes,2745,7482,Web,2025-08-24 00:35:22,0
TXN_204025,CUST_536,No,270,8194,Mobile,2025-08-10 00:15:35,0
TXN_204026,CUST_315,Yes,881,14689,ATM,2025-08-05 16:45:40,0
TXN_204027,CUST_598,Yes,207,6967,POS,2025-08-21 11:45:02,0
TXN_204028,CUST_626,Yes,399,14859,Mobile,2025-08-03 23:09:28,0
TXN_204029,CUST_769,Yes,2570,11122,POS,2025-08-11 11:13:21,0
TXN_204030,CUST_298,Yes,2717,18019,Mobile,2025-08-01 05:19:50,0
TXN_204031,CUST_343,Yes,2477,5528,Mobile,2025-08-19 06:51:24,0
TXN_204032,CUST_462,Yes,2501,25264,ATM,2025-08-07 08:35:58,0
TXN_204033,CUST_233,Yes,1965,6900,POS,2025-08-20 10:40:41,0
TXN_204034,CUST_685,Yes,538,12222,Web,2025-08-04 15:29:21,0
TXN_204035,CUST_695,Yes,2590,6916,Web,2025-08-04 09:45:50,0
TXN_204036,CUST_576,No,2327,160932,Web,2025-08-20 03:48:56,0
TXN_204037,CUST_196,Yes,1451,59575,Mobile,2025-08-16 21:15:33,0
TXN_204038,CUST_356,Yes,1304,7578,POS,2025-08-07 17:54:46,0
TXN_204039,CUST_292,Yes,2681,206937,Web,2025-08-13 01:54:08,0
TXN_204040,CUST_181,Yes,2538,6808,Mobile,2025-08-14 10:13:11,0
TXN_204041,CUST_361,Yes,238,6731,POS,2025-08-15 14:25:57,0
TXN_204042,CUST_439,Yes,2449,4439,Web,2025-08-20 05:24:54,1
TXN_204043,CUST_548,Yes,1721,292356,Mobile,2025-08-08 09:36:17,0
TXN_204044,CUST_683,Yes,1350,4867,Mobile,2025-08-05 17:31:07,0
TXN_204045,CUST_184,Yes,1153,5575,POS,2025-08-19 05:41:34,0
TXN_204046,CUST_686,No,145,6916,Mobile,2025-08-10 23:52:02,0
TXN_204047,CUST_107,Yes,1102,165045,Mobile,2025-08-17 10:33:40,0
TXN_204048,CUST_475,Yes,2443,3056,Mobile,2025-08-09 23:39:28,0
TXN_204049,CUST_299,No,2790,78530,Mobile,2025-08-01 22:20:21,0
TXN_204050,CUST_452,No,1449,4931,POS,2025-08-13 12:09:55,0
TXN_204051,CUST_786,Yes,2710,11886,Mobile,2025-08-19 21:42:39,0
TXN_204052,CUST_790,No,881,19275,POS,2025-08-10 14:02:26,0
TXN_204053,CUST_468,Yes,2963,3445,Web,2025-08-14 21:27:00,0
TXN_204054,CUST_700,No,2391,15137,Mobile,2025-08-22 06:21:29,0
TXN_204055,CUST_305,Yes,92,4979,Web,2025-08-06 03:45:15,0
TXN_204056,CUST_137,Yes,424,4523,Web,2025-08-14 05:35:25,0
TXN_204057,CUST_112,Yes,2613,3351,ATM,2025-08-15 22:24:37,0
TXN_204058,CUST_633,Yes,360,11865,Mobile,2025-08-07 02:08:24,0
TXN_204059,CUST_300,Yes,380,20123,Mobile,2025-08-21 08:06:22,0
TXN_204060,CUST_182,Yes,649,9546,Mobile,2025-08-18 16:46:05,0
TXN_204061,CUST_583,Yes,2681,2799,Mobile,2025-08-25 08:02:03,0
TXN_204062,CUST_395,Yes,1522,6464,Web,2025-08-19 22:16:30,0
TXN_204063,CUST_401,Yes,2576,10129,POS,2025-08-09 02:03:25,0
TXN_204064,CUST_610,Yes,122,4182,Web,2025-08-15 06:07:07,0
TXN_204065,CUST_703,Yes,2663,15406,Web,2025-08-12 15:17:16,0
TXN_204066,CUST_310,Yes,1248,12797,Web,2025-08-21 01:17:07,0
TXN_204067,CUST_454,Yes,2518,15776,Mobile,2025-08-24 10:37:35,0
TXN_204068,CUST_348,Yes,2581,103663,Mobile,2025-08-14 18:40:06,0
TXN_204069,CUST_203,Yes,493,5541,Mobile,2025-08-16 11:26:55,0
